reference_code,url,price,currency,life_span,material_label,size_label,collection,price_eur
PASHA-DE-CARTIER-WATCH_COD20346390236037554.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/pasha-de-cartier-watch_cod20346390236037554.html#dept=EU_Watches,11800.0,EUR,Q4 May 2022,Other,Medium,Pasha,11800.0
PASHA-DE-CARTIER-WATCH_COD20346390236037638.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/pasha-de-cartier-watch_cod20346390236037638.html#dept=EU_Watches,24900.0,EUR,Q4 May 2022,Other,Medium,Pasha,24900.0
PASHA-DE-CARTIER-WATCH_COD20346390236037970.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/pasha-de-cartier-watch_cod20346390236037970.html#dept=EU_Watches,10200.0,EUR,Q4 May 2022,Other,Medium,Pasha,10200.0
PASHA-DE-CARTIER-WATCH_COD25372685655501876.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/pasha-de-cartier-watch_cod25372685655501876.html#dept=EU_Watches,6750.0,EUR,Q4 May 2022,Other,Medium,Pasha,6750.0
PASHA-DE-CARTIER-WATCH_COD25372685655501877.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/pasha-de-cartier-watch_cod25372685655501877.html#dept=EU_Watches,6150.0,EUR,Q4 May 2022,Other,Medium,Pasha,6150.0
PASHA-DE-CARTIER-WATCH_COD25372685655503483.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/pasha-de-cartier-watch_cod25372685655503483.html#dept=EU_Watches,136000.0,EUR,Q4 May 2022,Other,Medium,Pasha,136000.0
PASHA-DE-CARTIER-WATCH_COD25372685655505433.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/pasha-de-cartier-watch_cod25372685655505433.html#dept=EU_Watches,101000.0,EUR,Q4 May 2022,Other,Medium,Pasha,101000.0
PASHA-DE-CARTIER-WATCH_COD25372685655505434.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/pasha-de-cartier-watch_cod25372685655505434.html#dept=EU_Watches,28200.0,EUR,Q4 May 2022,Other,Medium,Pasha,28200.0
PASHA-DE-CARTIER-WATCH_COD25372685655505749.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/pasha-de-cartier-watch_cod25372685655505749.html#dept=EU_Watches,17900.0,EUR,Q4 May 2022,Other,Medium,Pasha,17900.0
PASHA-DE-CARTIER-WATCH_COD25372685655505750.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/pasha-de-cartier-watch_cod25372685655505750.html#dept=EU_Watches,15400.0,EUR,Q4 May 2022,Other,Medium,Pasha,15400.0
PASHA-DE-CARTIER-WATCH_COD25372685655516924.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/pasha-de-cartier-watch_cod25372685655516924.html#dept=EU_Watches,143000.0,EUR,Q4 May 2022,Other,Medium,Pasha,143000.0
PASHA-DE-CARTIER-WATCH_COD36856120585485804.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/pasha-de-cartier-watch_cod36856120585485804.html#dept=EU_Watches,8950.0,EUR,Q4 May 2022,Other,Medium,Pasha,8950.0
PASHA-DE-CARTIER-WATCH_COD36856120585485805.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/pasha-de-cartier-watch_cod36856120585485805.html#dept=EU_Watches,12400.0,EUR,Q4 May 2022,Other,Medium,Pasha,12400.0
PASHA-DE-CARTIER-WATCH_COD36856120585485806.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/pasha-de-cartier-watch_cod36856120585485806.html#dept=EU_Watches,19400.0,EUR,Q4 May 2022,Other,Medium,Pasha,19400.0
PASHA-DE-CARTIER-WATCH_COD36856120585485807.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/pasha-de-cartier-watch_cod36856120585485807.html#dept=EU_Watches,34800.0,EUR,Q4 May 2022,Other,Medium,Pasha,34800.0
PASHA-DE-CARTIER-WATCH_COD36856120585485808.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/pasha-de-cartier-watch_cod36856120585485808.html#dept=EU_Watches,5400.0,EUR,Q4 May 2022,Other,Medium,Pasha,5400.0
PASHA-DE-CARTIER-WATCH_COD36856120585486872.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/pasha-de-cartier-watch_cod36856120585486872.html#dept=EU_Watches,126000.0,EUR,Q4 May 2022,Other,Medium,Pasha,126000.0
PASHA-DE-CARTIER-WATCH_COD42247633209267041.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/pasha-de-cartier-watch_cod42247633209267041.html#dept=EU_Watches,82500.0,EUR,Q4 May 2022,Other,Medium,Pasha,82500.0
PASHA-DE-CARTIER-WATCH_COD4394988608801344.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/pasha-de-cartier-watch_cod4394988608801344.html#dept=EU_Watches,38700.0,EUR,Q4 May 2022,Other,Medium,Pasha,38700.0
PASHA-DE-CARTIER-WATCH_COD44733502651434913.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/pasha-de-cartier-watch_cod44733502651434913.html#dept=EU_Watches,26800.0,EUR,Q4 May 2022,Other,Medium,Pasha,26800.0
PASHA-DE-CARTIER-WATCH_COD44733502651435008.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/pasha-de-cartier-watch_cod44733502651435008.html#dept=EU_Watches,7200.0,EUR,Q4 May 2022,Other,Medium,Pasha,7200.0
PASHA-DE-CARTIER-WATCH_COD44733502651435009.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/pasha-de-cartier-watch_cod44733502651435009.html#dept=EU_Watches,6600.0,EUR,Q4 May 2022,Other,Medium,Pasha,6600.0
PASHA-DE-CARTIER-WATCH_COD45666037504809308.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/pasha-de-cartier-watch_cod45666037504809308.html#dept=EU_Watches,28200.0,EUR,Q4 May 2022,Other,Medium,Pasha,28200.0
PASHA-DE-CARTIER-WATCH_COD45666037504809347.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/pasha-de-cartier-watch_cod45666037504809347.html#dept=EU_Watches,10200.0,EUR,Q4 May 2022,Other,Medium,Pasha,10200.0
PASHA-DE-CARTIER-WATCH_COD45666037504809350.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/pasha-de-cartier-watch_cod45666037504809350.html#dept=EU_Watches,9150.0,EUR,Q4 May 2022,Other,Medium,Pasha,9150.0
PASHA-DE-CARTIER-WATCH_COD45666037504815246.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/pasha-de-cartier-watch_cod45666037504815246.html#dept=EU_Watches,7200.0,EUR,Q4 May 2022,Other,Medium,Pasha,7200.0
PRECIOUS-SANTOS-DUMONT-BOX_COD20346390236333249.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/precious-santos-dumont-box_cod20346390236333249.html#dept=EU_Watches,32200.0,EUR,Q4 May 2022,Other,Medium,Santos,32200.0
REVELATION-D-UNE-PANTHERE-WATCH_COD25372685655516923.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/revelation-d-une-panthere-watch_cod25372685655516923.html#dept=EU_Watches,126000.0,EUR,Q4 May 2022,Other,Medium,Panthere,126000.0
REVELATION-D-UNE-PANTHERE-WATCH_COD44733502651434883.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/revelation-d-une-panthere-watch_cod44733502651434883.html#dept=EU_Watches,113000.0,EUR,Q4 May 2022,Other,Medium,Panthere,113000.0
RONDE-LOUIS-CARTIER-WATCH_COD44733502651434975.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/ronde-louis-cartier-watch_cod44733502651434975.html#dept=EU_Watches,18000.0,EUR,Q4 May 2022,Other,Medium,Other,18000.0
RONDE-LOUIS-CARTIER-WATCH_COD44733502651434976.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/ronde-louis-cartier-watch_cod44733502651434976.html#dept=EU_Watches,36600.0,EUR,Q4 May 2022,Other,Medium,Other,36600.0
RONDE-LOUIS-CARTIER-WATCH_COD44733502651434977.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/ronde-louis-cartier-watch_cod44733502651434977.html#dept=EU_Watches,39300.0,EUR,Q4 May 2022,Other,Medium,Other,39300.0
RONDE-LOUIS-CARTIER-WATCH_COD44733502651434978.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/ronde-louis-cartier-watch_cod44733502651434978.html#dept=EU_Watches,30000.0,EUR,Q4 May 2022,Other,Medium,Other,30000.0
RONDE-LOUIS-CARTIER-WATCH_COD44733502651439560.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/ronde-louis-cartier-watch_cod44733502651439560.html#dept=EU_Watches,19200.0,EUR,Q4 May 2022,Other,Medium,Other,19200.0
RONDE-LOUIS-CARTIER-WATCH_COD44733502651439561.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/ronde-louis-cartier-watch_cod44733502651439561.html#dept=EU_Watches,26900.0,EUR,Q4 May 2022,Other,Medium,Other,26900.0
RONDE-LOUIS-CARTIER-WATCH_COD44733502651439562.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/ronde-louis-cartier-watch_cod44733502651439562.html#dept=EU_Watches,25200.0,EUR,Q4 May 2022,Other,Medium,Other,25200.0
RONDE-LOUIS-CARTIER-WATCH_COD44733502651439563.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/ronde-louis-cartier-watch_cod44733502651439563.html#dept=EU_Watches,66000.0,EUR,Q4 May 2022,Other,Medium,Other,66000.0
RONDE-LOUIS-CARTIER-WATCH_COD44733502651447076.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/ronde-louis-cartier-watch_cod44733502651447076.html#dept=EU_Watches,12600.0,EUR,Q4 May 2022,Other,Medium,Other,12600.0
RONDE-LOUIS-CARTIER-WATCH_COD44733502651456420.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/ronde-louis-cartier-watch_cod44733502651456420.html#dept=EU_Watches,8700.0,EUR,Q4 May 2022,Other,Medium,Other,8700.0
RONDE-LOUIS-CARTIER-WATCH_COD44733502651456421.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/ronde-louis-cartier-watch_cod44733502651456421.html#dept=EU_Watches,11900.0,EUR,Q4 May 2022,Other,Medium,Other,11900.0
RONDE-LOUIS-CARTIER-WATCH_COD44733502651456422.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/ronde-louis-cartier-watch_cod44733502651456422.html#dept=EU_Watches,16100.0,EUR,Q4 May 2022,Other,Medium,Other,16100.0
RONDE-LOUIS-CARTIER-WATCH_COD44733502651456423.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/ronde-louis-cartier-watch_cod44733502651456423.html#dept=EU_Watches,14900.0,EUR,Q4 May 2022,Other,Medium,Other,14900.0
RONDE-MUST-DE-CARTIER-WATCH_COD45666037504809356.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/ronde-must-de-cartier-watch_cod45666037504809356.html#dept=EU_Watches,2640.0,EUR,Q4 May 2022,Other,Medium,Other,2640.0
RONDE-MUST-DE-CARTIER-WATCH_COD45666037504809359.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/ronde-must-de-cartier-watch_cod45666037504809359.html#dept=EU_Watches,2880.0,EUR,Q4 May 2022,Other,Medium,Other,2880.0
RONDE-MUST-DE-CARTIER-WATCH_COD45666037504809362.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/ronde-must-de-cartier-watch_cod45666037504809362.html#dept=EU_Watches,3850.0,EUR,Q4 May 2022,Other,Medium,Other,3850.0
RONDE-MUST-DE-CARTIER-WATCH_COD45666037504809365.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/ronde-must-de-cartier-watch_cod45666037504809365.html#dept=EU_Watches,3050.0,EUR,Q4 May 2022,Other,Medium,Other,3050.0
RONDE-MUST-DE-CARTIER-WATCH_COD45666037504809368.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/ronde-must-de-cartier-watch_cod45666037504809368.html#dept=EU_Watches,3300.0,EUR,Q4 May 2022,Other,Medium,Other,3300.0
RONDE-MUST-DE-CARTIER-WATCH_COD45666037504809371.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/ronde-must-de-cartier-watch_cod45666037504809371.html#dept=EU_Watches,4300.0,EUR,Q4 May 2022,Other,Medium,Other,4300.0
RONDE-SOLO-DE-CARTIER-WATCH_COD44733502651456353.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/ronde-solo-de-cartier-watch_cod44733502651456353.html#dept=EU_Watches,7200.0,EUR,Q4 May 2022,Other,Medium,Other,7200.0
RONDE-SOLO-DE-CARTIER-WATCH_COD44733502651456412.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/ronde-solo-de-cartier-watch_cod44733502651456412.html#dept=EU_Watches,5300.0,EUR,Q4 May 2022,Other,Medium,Other,5300.0
RONDE-SOLO-DE-CARTIER-WATCH_COD44733502651456413.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/ronde-solo-de-cartier-watch_cod44733502651456413.html#dept=EU_Watches,6650.0,EUR,Q4 May 2022,Other,Medium,Other,6650.0
RONDE-SOLO-DE-CARTIER-WATCH_COD44733502651456416.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/ronde-solo-de-cartier-watch_cod44733502651456416.html#dept=EU_Watches,5300.0,EUR,Q4 May 2022,Other,Medium,Other,5300.0
RONDE-SOLO-DE-CARTIER-WATCH_COD44733502651456418.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/ronde-solo-de-cartier-watch_cod44733502651456418.html#dept=EU_Watches,10200.0,EUR,Q4 May 2022,Other,Medium,Other,10200.0
ROTONDE-DE-CARTIER-CHRONOGRAPH-WATCH_COD44733502651435020.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/rotonde-de-cartier-chronograph-watch_cod44733502651435020.html#dept=EU_Watches,10200.0,EUR,Q4 May 2022,Other,Medium,Other,10200.0
ROTONDE-DE-CARTIER-CHRONOGRAPH-WATCH_COD44733502651459530.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/rotonde-de-cartier-chronograph-watch_cod44733502651459530.html#dept=EU_Watches,26400.0,EUR,Q4 May 2022,Other,Medium,Other,26400.0
ROTONDE-DE-CARTIER-MYSTERIOUS-DOUBLE-TOURBILLON-WATCH_COD44733502651447188.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/rotonde-de-cartier-mysterious-double-tourbillon-watch_cod44733502651447188.html#dept=EU_Watches,152000.0,EUR,Q4 May 2022,Other,Medium,Other,152000.0
ROTONDE-DE-CARTIER-WATCH-CALENDAR-APERTURE-AND-POWER-RESERVE_COD44733502651459546.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/rotonde-de-cartier-watch-calendar-aperture-and-power-reserve_cod44733502651459546.html#dept=EU_Watches,24200.0,EUR,Q4 May 2022,Other,Medium,Other,24200.0
ROTONDE-DE-CARTIER-WATCH-CALENDAR-APERTURE-AND-POWER-RESERVE_COD44733502651459554.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/rotonde-de-cartier-watch-calendar-aperture-and-power-reserve_cod44733502651459554.html#dept=EU_Watches,9300.0,EUR,Q4 May 2022,Other,Medium,Other,9300.0
ROTONDE-DE-CARTIER-WATCH-LARGE-DATE-RETROGRADE-SECOND-TIME-ZONE-AND-DAY-NIGHT-INDICATOR_COD44733502651459532.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/rotonde-de-cartier-watch-large-date-retrograde-second-time-zone-and-day-night-indicator_cod44733502651459532.html#dept=EU_Watches,23400.0,EUR,Q4 May 2022,Other,Large,Other,23400.0
ROTONDE-DE-CARTIER-WATCH-LARGE-DATE-RETROGRADE-SECOND-TIME-ZONE-AND-DAY-NIGHT-INDICATOR_COD44733502651459552.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/rotonde-de-cartier-watch-large-date-retrograde-second-time-zone-and-day-night-indicator_cod44733502651459552.html#dept=EU_Watches,10400.0,EUR,Q4 May 2022,Other,Large,Other,10400.0
ROTONDE-DE-CARTIER-WATCH_COD1647597280495014.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/rotonde-de-cartier-watch_cod1647597280495014.html#dept=EU_Watches,300000.0,EUR,Q4 May 2022,Other,Medium,Other,300000.0
ROTONDE-DE-CARTIER-WATCH_COD44733502651442531.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/rotonde-de-cartier-watch_cod44733502651442531.html#dept=EU_Watches,59500.0,EUR,Q4 May 2022,Other,Medium,Other,59500.0
ROTONDE-DE-CARTIER-WATCH_COD44733502651447180.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/rotonde-de-cartier-watch_cod44733502651447180.html#dept=EU_Watches,63000.0,EUR,Q4 May 2022,Other,Medium,Other,63000.0
ROTONDE-DE-CARTIER-WATCH_COD44733502651447186.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/rotonde-de-cartier-watch_cod44733502651447186.html#dept=EU_Watches,185000.0,EUR,Q4 May 2022,Other,Medium,Other,185000.0
ROTONDE-DE-CARTIER-WATCH_COD44733502651447190.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/rotonde-de-cartier-watch_cod44733502651447190.html#dept=EU_Watches,119000.0,EUR,Q4 May 2022,Other,Medium,Other,119000.0
SANTOS-DE-CARTIER-CHRONOGRAPH-WATCH_COD44733502651435027.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/santos-de-cartier-chronograph-watch_cod44733502651435027.html#dept=EU_Watches,9600.0,EUR,Q4 May 2022,Other,Medium,Santos,9600.0
SANTOS-DE-CARTIER-CHRONOGRAPH-WATCH_COD44733502651447090.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/santos-de-cartier-chronograph-watch_cod44733502651447090.html#dept=EU_Watches,25800.0,EUR,Q4 May 2022,Other,Medium,Santos,25800.0
SANTOS-DE-CARTIER-CHRONOGRAPH-WATCH_COD44733502651456356.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/santos-de-cartier-chronograph-watch_cod44733502651456356.html#dept=EU_Watches,14400.0,EUR,Q4 May 2022,Other,Medium,Santos,14400.0
SANTOS-DE-CARTIER-WATCH_COD18706561955345976.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/santos-de-cartier-watch_cod18706561955345976.html#dept=EU_Watches,12900.0,EUR,Q4 May 2022,Other,Medium,Santos,12900.0
SANTOS-DE-CARTIER-WATCH_COD32027475399767401.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/santos-de-cartier-watch_cod32027475399767401.html#dept=EU_Watches,16200.0,EUR,Q4 May 2022,Other,Medium,Santos,16200.0
SANTOS-DE-CARTIER-WATCH_COD32027475399767407.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/santos-de-cartier-watch_cod32027475399767407.html#dept=EU_Watches,12900.0,EUR,Q4 May 2022,Other,Medium,Santos,12900.0
SANTOS-DE-CARTIER-WATCH_COD33258524072945652.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/santos-de-cartier-watch_cod33258524072945652.html#dept=EU_Watches,34600.0,EUR,Q4 May 2022,Other,Medium,Santos,34600.0
SANTOS-DE-CARTIER-WATCH_COD44733502651434939.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/santos-de-cartier-watch_cod44733502651434939.html#dept=EU_Watches,29600.0,EUR,Q4 May 2022,Other,Medium,Santos,29600.0
SANTOS-DE-CARTIER-WATCH_COD44733502651434940.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/santos-de-cartier-watch_cod44733502651434940.html#dept=EU_Watches,29600.0,EUR,Q4 May 2022,Other,Medium,Santos,29600.0
SANTOS-DE-CARTIER-WATCH_COD44733502651434944.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/santos-de-cartier-watch_cod44733502651434944.html#dept=EU_Watches,29600.0,EUR,Q4 May 2022,Other,Medium,Santos,29600.0
SANTOS-DE-CARTIER-WATCH_COD44733502651435029.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/santos-de-cartier-watch_cod44733502651435029.html#dept=EU_Watches,7650.0,EUR,Q4 May 2022,Other,Medium,Santos,7650.0
SANTOS-DE-CARTIER-WATCH_COD44733502651435035.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/santos-de-cartier-watch_cod44733502651435035.html#dept=EU_Watches,7000.0,EUR,Q4 May 2022,Other,Medium,Santos,7000.0
SANTOS-DE-CARTIER-WATCH_COD44733502651435037.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/santos-de-cartier-watch_cod44733502651435037.html#dept=EU_Watches,7650.0,EUR,Q4 May 2022,Other,Medium,Santos,7650.0
SANTOS-DE-CARTIER-WATCH_COD44733502651435039.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/santos-de-cartier-watch_cod44733502651435039.html#dept=EU_Watches,8000.0,EUR,Q4 May 2022,Other,Medium,Santos,8000.0
SANTOS-DE-CARTIER-WATCH_COD44733502651435040.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/santos-de-cartier-watch_cod44733502651435040.html#dept=EU_Watches,8100.0,EUR,Q4 May 2022,Other,Medium,Santos,8100.0
SANTOS-DE-CARTIER-WATCH_COD44733502651438001.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/santos-de-cartier-watch_cod44733502651438001.html#dept=EU_Watches,29800.0,EUR,Q4 May 2022,Other,Medium,Santos,29800.0
SANTOS-DE-CARTIER-WATCH_COD44733502651438004.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/santos-de-cartier-watch_cod44733502651438004.html#dept=EU_Watches,29800.0,EUR,Q4 May 2022,Other,Medium,Santos,29800.0
SANTOS-DE-CARTIER-WATCH_COD44733502651438005.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/santos-de-cartier-watch_cod44733502651438005.html#dept=EU_Watches,68500.0,EUR,Q4 May 2022,Other,Medium,Santos,68500.0
SANTOS-DE-CARTIER-WATCH_COD44733502651438006.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/santos-de-cartier-watch_cod44733502651438006.html#dept=EU_Watches,55000.0,EUR,Q4 May 2022,Other,Medium,Santos,55000.0
SANTOS-DE-CARTIER-WATCH_COD44733502651439542.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/santos-de-cartier-watch_cod44733502651439542.html#dept=EU_Watches,46200.0,EUR,Q4 May 2022,Other,Medium,Santos,46200.0
SANTOS-DE-CARTIER-WATCH_COD44733502651447092.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/santos-de-cartier-watch_cod44733502651447092.html#dept=EU_Watches,36400.0,EUR,Q4 May 2022,Other,Medium,Santos,36400.0
SANTOS-DE-CARTIER-WATCH_COD44733502651447094.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/santos-de-cartier-watch_cod44733502651447094.html#dept=EU_Watches,19400.0,EUR,Q4 May 2022,Other,Medium,Santos,19400.0
SANTOS-DE-CARTIER-WATCH_COD44733502651447102.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/santos-de-cartier-watch_cod44733502651447102.html#dept=EU_Watches,16800.0,EUR,Q4 May 2022,Other,Medium,Santos,16800.0
SANTOS-DE-CARTIER-WATCH_COD44733502651447104.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/santos-de-cartier-watch_cod44733502651447104.html#dept=EU_Watches,36400.0,EUR,Q4 May 2022,Other,Medium,Santos,36400.0
SANTOS-DE-CARTIER-WATCH_COD44733502651447106.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/santos-de-cartier-watch_cod44733502651447106.html#dept=EU_Watches,32600.0,EUR,Q4 May 2022,Other,Medium,Santos,32600.0
SANTOS-DE-CARTIER-WATCH_COD44733502651447108.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/santos-de-cartier-watch_cod44733502651447108.html#dept=EU_Watches,32600.0,EUR,Q4 May 2022,Other,Medium,Santos,32600.0
SANTOS-DE-CARTIER-WATCH_COD44733502651456357.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/santos-de-cartier-watch_cod44733502651456357.html#dept=EU_Watches,11400.0,EUR,Q4 May 2022,Other,Medium,Santos,11400.0
SANTOS-DE-CARTIER-WATCH_COD44733502651456361.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/santos-de-cartier-watch_cod44733502651456361.html#dept=EU_Watches,10100.0,EUR,Q4 May 2022,Other,Medium,Santos,10100.0
SANTOS-DE-CARTIER-WATCH_COD45666037504807364.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/santos-de-cartier-watch_cod45666037504807364.html#dept=EU_Watches,8000.0,EUR,Q4 May 2022,Other,Medium,Santos,8000.0
SANTOS-DE-CARTIER-WATCH_COD45666037504809374.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/santos-de-cartier-watch_cod45666037504809374.html#dept=EU_Watches,8000.0,EUR,Q4 May 2022,Other,Medium,Santos,8000.0
SANTOS-DUMONT-WATCH_COD18706561955345973.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/santos-dumont-watch_cod18706561955345973.html#dept=EU_Watches,8900.0,EUR,Q4 May 2022,Other,Medium,Santos,8900.0
SANTOS-DUMONT-WATCH_COD25372685655501884.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/santos-dumont-watch_cod25372685655501884.html#dept=EU_Watches,6150.0,EUR,Q4 May 2022,Other,Medium,Santos,6150.0
SANTOS-DUMONT-WATCH_COD44733502651434950.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/santos-dumont-watch_cod44733502651434950.html#dept=EU_Watches,18400.0,EUR,Q4 May 2022,Other,Medium,Santos,18400.0
SANTOS-DUMONT-WATCH_COD44733502651439543.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/santos-dumont-watch_cod44733502651439543.html#dept=EU_Watches,21400.0,EUR,Q4 May 2022,Other,Medium,Santos,21400.0
SANTOS-DUMONT-WATCH_COD44733502651447096.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/santos-dumont-watch_cod44733502651447096.html#dept=EU_Watches,12400.0,EUR,Q4 May 2022,Other,Medium,Santos,12400.0
SANTOS-DUMONT-WATCH_COD44733502651447098.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/santos-dumont-watch_cod44733502651447098.html#dept=EU_Watches,10800.0,EUR,Q4 May 2022,Other,Medium,Santos,10800.0
SANTOS-DUMONT-WATCH_COD44733502651447100.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/santos-dumont-watch_cod44733502651447100.html#dept=EU_Watches,14400.0,EUR,Q4 May 2022,Other,Medium,Santos,14400.0
SANTOS-DUMONT-WATCH_COD44733502651447110.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/santos-dumont-watch_cod44733502651447110.html#dept=EU_Watches,16100.0,EUR,Q4 May 2022,Other,Medium,Santos,16100.0
SANTOS-DUMONT-WATCH_COD44733502651447112.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/santos-dumont-watch_cod44733502651447112.html#dept=EU_Watches,19400.0,EUR,Q4 May 2022,Other,Medium,Santos,19400.0
